Customer Age,Customer Gender,Product Purchased,Ticket Type,Ticket Subject,Ticket Status,Resolution,Ticket Priority,Ticket Channel,Customer Satisfaction Rating,First Response Delay (hrs),Resolution Time (hrs)
37,2,37,3,5,0,1125,1,3,3,21536.3225,21541.005833333333
58,2,18,2,7,1,0,0,3,3,21273.225972222222,21306.388055555555
49,0,17,4,15,0,1604,3,0,4,22791.82361111111,22787.540277777774
52,1,41,1,6,0,246,0,1,2,16433.424166666668,16415.3575
22,0,0,0,3,0,2247,1,0,4,21736.29111111111,21737.474444444444
33,0,29,3,6,2,0,3,0,3,24641.60805555556,21306.388055555555
40,2,9,0,4,2,0,3,1,3,15067.625277777775,21306.388055555555
19,2,7,4,5,0,586,1,2,4,16613.3425,16625.7925
60,2,41,3,5,2,0,1,2,3,26357.47611111111,21306.388055555555
20,0,2,0,1,2,0,0,2,3,20678.443055555555,21306.388055555555
26,0,4,0,4,2,0,1,0,3,15447.86,21306.388055555555
43,0,26,2,14,0,48,0,0,1,28600.31055555556,28596.12722222222
21,0,15,4,4,0,1745,2,2,2,21285.9275,21296.5275
49,2,34,3,14,2,0,2,0,3,19878.061388888887,21306.388055555555
19,1,38,3,4,1,0,3,0,3,21273.225972222222,21306.388055555555
41,0,41,0,12,2,0,0,2,3,18966.24555555556,21306.388055555555
26,1,13,2,0,2,0,1,0,3,27341.779166666667,21306.388055555555
51,0,35,0,1,1,0,3,2,3,21273.225972222222,21306.388055555555
59,2,40,0,5,2,0,3,1,3,12819.796666666669,21306.388055555555
51,0,37,1,2,0,1348,3,3,3,17530.396944444445,17528.863611111112
67,2,17,0,7,0,399,2,2,1,13610.71388888889,13606.580555555556
69,1,4,1,1,0,2647,0,3,2,15368.764166666666,15373.1975
60,0,34,4,10,1,0,2,2,3,21273.225972222222,21306.388055555555
54,0,24,3,3,1,0,1,3,3,21273.225972222222,21306.388055555555
58,2,38,4,15,1,0,3,0,3,21273.225972222222,21306.388055555555
49,0,11,2,11,0,457,0,1,2,28048.74944444445,28034.49944444445
32,1,34,2,12,1,0,3,2,3,21273.225972222222,21306.388055555555
33,0,23,1,12,2,0,2,0,3,24571.466666666667,21306.388055555555
19,1,2,3,6,0,1614,2,2,4,17909.117222222223,17910.983888888888
49,0,39,3,1,2,0,3,1,3,19225.45083333333,21306.388055555555
62,1,1,4,11,1,0,2,1,3,21273.225972222222,21306.388055555555
62,2,10,4,5,1,0,0,2,3,21273.225972222222,21306.388055555555
41,1,32,3,3,1,0,0,3,3,21273.225972222222,21306.388055555555
33,0,5,2,10,1,0,2,1,3,21273.225972222222,21306.388055555555
58,2,15,3,0,1,0,0,1,3,21273.225972222222,21306.388055555555
47,0,14,4,15,0,1163,2,0,2,25894.33611111111,25916.68611111111
55,2,4,2,8,1,0,0,1,3,21273.225972222222,21306.388055555555
22,2,1,0,15,2,0,0,2,3,28196.553888888888,21306.388055555555
43,0,0,1,14,2,0,3,1,3,15828.1375,21306.388055555555
68,1,39,1,3,2,0,2,1,3,14299.504722222222,21306.388055555555
49,1,30,2,5,2,0,1,2,3,27313.45527777778,21306.388055555555
68,0,35,2,6,2,0,1,0,3,26396.95555555556,21306.388055555555
44,1,31,2,6,1,0,2,0,3,21273.225972222222,21306.388055555555
66,1,1,0,7,2,0,1,1,3,17570.65638888889,21306.388055555555
65,2,22,4,5,1,0,3,1,3,21273.225972222222,21306.388055555555
35,1,32,3,6,0,1002,1,2,3,27281.140555555558,27270.390555555558
64,1,37,3,3,0,775,2,0,1,20151.15777777778,20152.44111111111
54,2,14,1,15,2,0,2,2,3,23549.47472222222,21306.388055555555
34,2,14,0,12,2,0,2,1,3,26974.05861111111,21306.388055555555
21,1,31,2,1,2,0,3,1,3,24974.575555555555,21306.388055555555
45,2,16,2,10,1,0,2,1,3,21273.225972222222,21306.388055555555
43,1,24,2,15,1,0,3,2,3,21273.225972222222,21306.388055555555
68,0,23,0,14,2,0,0,3,3,20892.72611111111,21306.388055555555
46,2,20,0,8,1,0,2,2,3,21273.225972222222,21306.388055555555
69,0,9,1,13,0,2015,0,3,4,18418.09305555556,18424.209722222226
57,2,24,2,4,0,1259,3,3,2,17762.076944444445,17761.910277777777
55,2,20,1,8,0,2009,2,1,2,13940.54388888889,13940.14388888889
39,2,31,1,14,1,0,2,3,3,21273.225972222222,21306.388055555555
39,1,2,4,3,0,1599,3,0,2,26417.52833333333,26404.728333333333
66,2,6,3,15,2,0,2,0,3,27888.97888888889,21306.388055555555
36,1,8,3,4,0,1740,3,2,3,18485.29555555556,18492.112222222226
56,0,17,4,5,0,132,3,2,1,22073.329444444444,22070.67944444445
24,2,9,4,4,1,0,2,2,3,21273.225972222222,21306.388055555555
57,1,31,1,4,2,0,3,0,3,22223.563611111116,21306.388055555555
59,2,1,0,4,2,0,1,2,3,15088.447222222225,21306.388055555555
48,1,15,1,1,2,0,3,2,3,22553.3475,21306.388055555555
47,2,8,3,15,0,186,0,0,1,29133.14805555556,29117.94805555556
54,1,3,3,12,2,0,0,1,3,15805.565,21306.388055555555
46,1,9,2,5,2,0,2,2,3,27207.58194444445,21306.388055555555
32,1,16,0,7,1,0,0,1,3,21273.225972222222,21306.388055555555
21,0,29,0,0,0,2103,1,3,1,18999.81638888889,18983.89972222222
61,0,25,0,8,2,0,0,3,3,21034.58333333333,21306.388055555555
28,1,13,3,2,0,462,2,3,5,19420.01722222222,19422.417222222222
26,2,11,3,2,1,0,2,3,3,21273.225972222222,21306.388055555555
67,2,25,3,15,2,0,0,0,3,21121.967777777776,21306.388055555555
58,1,1,3,4,0,2099,2,1,5,25293.30138888889,25283.46805555556
40,0,33,2,9,0,2305,2,1,1,19956.351944444443,19955.868611111116
38,2,23,4,13,1,0,2,3,3,21273.225972222222,21306.388055555555
52,2,17,0,4,0,2371,0,1,3,23567.25305555556,23581.48638888889
20,2,21,2,0,2,0,3,3,3,21405.02,21306.388055555555
51,2,9,2,2,0,738,3,3,2,25181.92055555556,25184.437222222223
32,2,21,1,2,2,0,0,1,3,14228.82111111111,21306.388055555555
58,2,35,2,12,2,0,1,0,3,28570.20472222222,21306.388055555555
63,1,2,4,0,1,0,3,1,3,21273.225972222222,21306.388055555555
19,0,27,0,4,0,1074,0,0,5,27157.15555555556,27151.022222222226
38,0,15,1,8,0,2281,2,1,2,23716.989444444444,23711.272777777776
19,2,15,4,0,1,0,2,3,3,21273.225972222222,21306.388055555555
65,2,30,3,3,0,1545,0,2,3,18403.67361111111,18396.406944444443
38,0,4,2,11,2,0,1,3,3,21986.02388888889,21306.388055555555
42,0,36,1,14,0,1105,3,2,4,17461.22388888889,17458.85722222222
32,1,0,4,6,1,0,3,2,3,21273.225972222222,21306.388055555555
60,2,8,2,0,0,993,2,3,1,13115.891666666666,13106.425
45,1,22,0,5,1,0,1,0,3,21273.225972222222,21306.388055555555
59,0,19,3,7,1,0,2,3,3,21273.225972222222,21306.388055555555
45,1,38,1,7,1,0,0,1,3,21273.225972222222,21306.388055555555
38,0,23,0,15,2,0,2,3,3,14359.493055555557,21306.388055555555
46,1,10,3,13,1,0,0,2,3,21273.225972222222,21306.388055555555
56,0,7,1,12,1,0,3,1,3,21273.225972222222,21306.388055555555
21,1,31,1,14,2,0,1,0,3,29722.394166666665,21306.388055555555
52,0,14,4,10,1,0,3,1,3,21273.225972222222,21306.388055555555
37,2,2,4,13,0,1377,2,2,5,23541.66138888889,23520.444722222222
70,0,8,4,3,0,1582,0,0,5,16242.228611111112,16231.311944444444
33,0,11,2,11,0,720,3,2,5,17064.645555555555,17076.395555555555
39,2,10,3,2,2,0,1,1,3,13515.6625,21306.388055555555
60,0,39,4,3,1,0,0,0,3,21273.225972222222,21306.388055555555
63,2,8,0,8,1,0,3,1,3,21273.225972222222,21306.388055555555
50,2,4,1,6,1,0,1,2,3,21273.225972222222,21306.388055555555
46,1,25,0,5,2,0,2,3,3,16023.4475,21306.388055555555
31,0,6,4,5,1,0,1,3,3,21273.225972222222,21306.388055555555
66,1,5,0,0,0,718,0,0,4,28144.86527777778,28134.94861111111
64,0,8,3,9,1,0,0,2,3,21273.225972222222,21306.388055555555
63,2,15,0,12,1,0,2,2,3,21273.225972222222,21306.388055555555
33,2,12,4,0,0,479,2,3,1,13061.699722222222,13077.066388888888
66,2,38,4,7,0,2520,3,2,1,22493.416666666668,22499.63333333333
70,1,7,2,15,1,0,3,2,3,21273.225972222222,21306.388055555555
38,0,29,2,14,1,0,0,1,3,21273.225972222222,21306.388055555555
58,2,29,0,13,1,0,0,1,3,21273.225972222222,21306.388055555555
66,2,14,1,11,0,1993,1,0,5,24319.985277777778,24328.501944444444
59,0,8,0,6,0,604,0,2,2,17609.635555555556,17609.86888888889
25,0,27,4,12,1,0,1,3,3,21273.225972222222,21306.388055555555
43,0,39,4,2,0,2047,3,2,3,15613.636666666667,15617.07
39,0,38,2,0,2,0,2,1,3,23047.653611111116,21306.388055555555
33,1,32,0,10,2,0,0,3,3,18795.4375,21306.388055555555
36,1,33,1,3,2,0,0,0,3,26567.78805555556,21306.388055555555
60,1,22,1,9,2,0,0,1,3,29101.18833333333,21306.388055555555
34,0,32,1,12,1,0,2,1,3,21273.225972222222,21306.388055555555
40,1,4,2,11,0,182,1,0,5,12801.472222222224,12808.705555555556
68,0,2,3,13,2,0,2,2,3,25343.022777777776,21306.388055555555
43,2,9,2,1,0,278,2,2,2,14955.323055555556,14960.756388888887
18,2,20,3,10,2,0,2,0,3,14204.423333333334,21306.388055555555
39,0,27,2,14,2,0,0,2,3,16936.323888888888,21306.388055555555
62,2,1,4,4,0,1935,0,0,1,20152.257777777777,20149.391111111112
54,1,16,4,12,0,1371,3,2,2,18986.02472222222,18983.924722222226
55,1,11,0,15,0,2749,0,2,4,28443.341666666667,28452.80833333333
69,1,37,0,8,1,0,1,3,3,21273.225972222222,21306.388055555555
21,0,28,2,0,0,2718,0,0,3,21011.2925,21018.2925
40,1,17,4,4,1,0,0,0,3,21273.225972222222,21306.388055555555
52,1,21,1,15,2,0,0,1,3,15617.143333333332,21306.388055555555
25,2,12,2,11,2,0,2,2,3,29105.227222222224,21306.388055555555
18,0,16,2,8,1,0,1,0,3,21273.225972222222,21306.388055555555
67,1,33,1,7,1,0,1,1,3,21273.225972222222,21306.388055555555
38,2,29,3,1,0,1460,2,1,3,22886.62805555556,22876.66138888889
30,1,25,3,13,0,1658,3,0,1,21477.745277777776,21463.92861111111
52,0,6,3,5,0,2086,0,3,1,17426.545833333334,17445.3125
47,0,26,3,4,2,0,0,1,3,16878.0125,21306.388055555555
54,2,34,2,11,2,0,2,3,3,17260.945833333335,21306.388055555555
45,2,30,1,6,2,0,3,2,3,28648.29611111111,21306.388055555555
60,1,3,0,11,1,0,3,0,3,21273.225972222222,21306.388055555555
43,0,11,1,10,1,0,2,2,3,21273.225972222222,21306.388055555555
31,0,29,3,10,1,0,1,0,3,21273.225972222222,21306.388055555555
23,2,21,2,11,2,0,3,0,3,17278.098055555554,21306.388055555555
48,2,37,4,0,0,127,3,2,2,21950.54861111111,21945.99861111111
25,1,9,3,0,1,0,3,0,3,21273.225972222222,21306.388055555555
32,0,27,4,10,0,522,3,2,3,15038.249166666666,15042.315833333334
49,2,3,4,1,2,0,1,1,3,23235.682777777776,21306.388055555555
21,0,10,4,9,1,0,3,0,3,21273.225972222222,21306.388055555555
27,2,0,1,2,0,2156,3,0,3,18918.35,18928.783333333333
19,0,10,2,15,2,0,0,1,3,19606.33388888889,21306.388055555555
32,1,4,1,8,1,0,3,2,3,21273.225972222222,21306.388055555555
25,1,14,1,11,1,0,3,0,3,21273.225972222222,21306.388055555555
18,1,33,3,5,0,2430,2,1,2,15935.118611111113,15953.851944444445
50,1,20,1,9,1,0,0,3,3,21273.225972222222,21306.388055555555
65,2,8,1,15,2,0,3,1,3,17353.452777777777,21306.388055555555
51,0,41,4,7,1,0,1,1,3,21273.225972222222,21306.388055555555
29,1,4,3,15,1,0,2,3,3,21273.225972222222,21306.388055555555
69,2,37,3,14,2,0,2,0,3,20009.320277777777,21306.388055555555
58,1,9,4,7,1,0,2,2,3,21273.225972222222,21306.388055555555
55,0,12,1,12,1,0,2,1,3,21273.225972222222,21306.388055555555
45,0,18,4,5,2,0,0,2,3,25899.705,21306.388055555555
53,1,4,4,2,2,0,0,0,3,15984.18888888889,21306.388055555555
45,0,26,0,13,2,0,1,2,3,17423.789166666666,21306.388055555555
45,2,25,2,14,1,0,0,1,3,21273.225972222222,21306.388055555555
44,1,18,0,7,0,1717,0,1,5,14301.64,14292.956666666669
34,2,27,1,5,1,0,2,2,3,21273.225972222222,21306.388055555555
27,0,22,1,11,1,0,3,3,3,21273.225972222222,21306.388055555555
42,1,29,2,10,0,876,0,0,3,25553.241388888888,25556.15805555556
45,2,9,1,5,1,0,2,1,3,21273.225972222222,21306.388055555555
42,2,18,4,5,2,0,0,2,3,26323.64222222222,21306.388055555555
44,1,20,4,8,0,1586,3,2,3,26643.992777777778,26651.909444444445
64,1,35,4,4,2,0,3,3,3,23128.30972222222,21306.388055555555
51,1,14,0,1,2,0,2,3,3,26749.443333333333,21306.388055555555
20,0,39,1,2,0,674,1,2,5,22804.910555555554,22801.37722222222
30,2,11,0,10,1,0,2,3,3,21273.225972222222,21306.388055555555
36,1,24,2,7,2,0,2,0,3,19914.811388888887,21306.388055555555
46,0,9,0,10,0,1022,1,2,1,14633.945,14622.911666666669
44,0,35,2,8,0,1408,2,3,4,21341.361944444445,21353.56194444445
48,2,30,1,9,1,0,0,0,3,21273.225972222222,21306.388055555555
70,0,4,2,14,2,0,2,0,3,17860.429444444446,21306.388055555555
20,0,6,0,8,2,0,2,2,3,27270.02972222222,21306.388055555555
39,2,29,2,12,1,0,2,1,3,21273.225972222222,21306.388055555555
54,2,4,1,8,2,0,0,0,3,26384.830833333333,21306.388055555555
25,0,0,0,8,0,2188,3,0,2,18135.231111111112,18130.33111111111
32,0,37,0,3,0,1818,2,1,4,17704.898333333334,17694.798333333332
66,2,3,2,0,0,260,2,3,1,21668.665555555555,21650.86555555556
67,0,38,0,15,1,0,1,0,3,21273.225972222222,21306.388055555555
29,2,3,4,11,2,0,3,0,3,29540.81638888889,21306.388055555555
25,2,36,4,15,1,0,3,3,3,21273.225972222222,21306.388055555555
27,2,35,1,15,0,1223,0,3,2,23931.61694444445,23934.216944444444
50,1,15,3,7,2,0,2,3,3,18205.21722222222,21306.388055555555
44,1,15,1,2,1,0,1,0,3,21273.225972222222,21306.388055555555
69,0,20,1,5,2,0,1,3,3,17539.635,21306.388055555555
55,1,4,1,1,1,0,0,2,3,21273.225972222222,21306.388055555555
24,1,25,3,13,0,293,0,0,2,27710.71888888889,27702.652222222223
47,1,29,3,6,1,0,0,0,3,21273.225972222222,21306.388055555555
52,1,20,3,12,0,1251,3,2,2,29381.42,29391.803333333333
54,2,12,0,10,2,0,0,3,3,18691.10361111111,21306.388055555555
44,0,33,4,3,0,537,1,2,5,28658.8875,28660.07083333333
39,1,18,3,14,2,0,2,2,3,28940.671388888888,21306.388055555555
27,0,23,3,11,1,0,3,1,3,21273.225972222222,21306.388055555555
53,1,19,4,9,1,0,0,1,3,21273.225972222222,21306.388055555555
29,0,16,4,11,1,0,2,2,3,21273.225972222222,21306.388055555555
32,0,18,0,13,1,0,1,3,3,21273.225972222222,21306.388055555555
60,2,36,1,9,2,0,2,0,3,20171.87361111111,21306.388055555555
68,1,21,1,3,0,739,0,2,3,29006.040555555555,29004.457222222223
37,1,14,4,2,0,2367,1,2,4,29040.540833333333,29054.324166666665
45,1,15,4,0,0,2607,0,3,2,16329.908055555556,16339.208055555557
69,2,20,4,13,2,0,1,3,3,18886.091944444444,21306.388055555555
64,2,8,0,7,0,715,2,1,4,18534.5925,18542.87583333333
43,2,12,4,0,2,0,1,1,3,26945.426111111112,21306.388055555555
41,1,31,0,4,2,0,0,2,3,20129.41,21306.388055555555
48,2,23,3,14,0,1600,0,1,5,27511.37722222222,27506.09388888889
27,2,18,2,7,0,122,0,3,3,13853.1775,13862.010833333334
50,1,16,0,9,1,0,2,3,3,21273.225972222222,21306.388055555555
66,0,9,1,11,1,0,2,2,3,21273.225972222222,21306.388055555555
69,1,14,3,15,1,0,2,1,3,21273.225972222222,21306.388055555555
53,2,16,4,14,1,0,0,3,3,21273.225972222222,21306.388055555555
65,2,15,3,3,2,0,3,3,3,19453.445555555558,21306.388055555555
52,2,11,1,4,2,0,2,0,3,19238.46305555556,21306.388055555555
19,0,24,2,8,0,1759,3,2,4,13123.513333333334,13120.08
34,0,11,3,2,2,0,3,1,3,14238.913611111111,21306.388055555555
18,1,3,3,8,2,0,2,0,3,27940.08055555556,21306.388055555555
48,2,35,4,15,2,0,3,1,3,26463.73083333333,21306.388055555555
39,2,13,1,0,2,0,2,1,3,29382.81472222222,21306.388055555555
60,2,32,2,7,1,0,3,0,3,21273.225972222222,21306.388055555555
38,2,13,2,0,1,0,2,1,3,21273.225972222222,21306.388055555555
55,0,7,2,0,2,0,1,3,3,15255.149444444443,21306.388055555555
59,0,2,4,14,0,1239,2,1,4,17886.599444444444,17884.016111111112
46,0,9,0,6,0,1837,2,1,5,29469.049722222226,29449.549722222226
39,2,37,2,0,0,2093,3,0,2,22263.950277777774,22264.133611111112
70,1,32,1,9,2,0,1,2,3,17137.984166666665,21306.388055555555
34,1,13,4,15,2,0,0,2,3,26958.00083333333,21306.388055555555
62,0,8,0,0,2,0,3,0,3,21103.784444444445,21306.388055555555
29,2,36,0,12,2,0,2,3,3,20249.935,21306.388055555555
47,1,4,4,11,1,0,0,1,3,21273.225972222222,21306.388055555555
19,2,9,0,6,0,1109,1,1,2,17250.702222222222,17237.635555555556
32,1,18,0,6,2,0,1,1,3,14336.352777777778,21306.388055555555
20,0,26,2,7,1,0,0,3,3,21273.225972222222,21306.388055555555
63,0,1,3,7,1,0,3,3,3,21273.225972222222,21306.388055555555
64,1,12,1,12,2,0,2,3,3,26234.970833333333,21306.388055555555
66,2,8,1,1,2,0,0,3,3,19174.78805555556,21306.388055555555
68,0,4,2,0,2,0,2,3,3,24901.055,21306.388055555555
28,0,12,1,3,2,0,3,3,3,29452.321666666667,21306.388055555555
53,1,8,1,3,0,2003,3,0,3,15344.58888888889,15347.855555555556
58,2,31,1,2,1,0,0,0,3,21273.225972222222,21306.388055555555
32,0,11,2,6,2,0,2,0,3,13801.189166666669,21306.388055555555
26,2,36,2,4,2,0,0,1,3,24331.972777777777,21306.388055555555
47,1,36,3,3,1,0,1,2,3,21273.225972222222,21306.388055555555
67,1,21,4,6,0,1858,2,1,1,18327.90638888889,18312.82305555556
37,2,16,0,10,2,0,0,0,3,22601.77361111111,21306.388055555555
31,1,35,0,5,0,1927,1,2,2,19052.257222222222,19035.99055555556
53,0,26,1,8,0,2345,0,1,5,25034.141111111112,25050.65777777778
67,1,24,3,14,0,1540,3,3,1,28414.625,28428.55833333333
48,2,36,3,14,2,0,2,1,3,27050.742222222223,21306.388055555555
62,1,39,1,10,1,0,3,2,3,21273.225972222222,21306.388055555555
47,2,1,2,7,1,0,2,0,3,21273.225972222222,21306.388055555555
52,0,33,3,2,0,1608,3,2,3,28205.126666666667,28217.24333333333
69,0,11,4,8,1,0,0,1,3,21273.225972222222,21306.388055555555
66,2,23,4,7,2,0,1,3,3,17118.894166666665,21306.388055555555
35,2,36,2,12,1,0,1,3,3,21273.225972222222,21306.388055555555
32,2,31,1,7,2,0,2,0,3,22339.011666666665,21306.388055555555
32,1,20,0,5,2,0,0,3,3,24713.078611111112,21306.388055555555
43,2,28,3,15,0,1573,1,1,1,21217.8125,21224.345833333333
32,2,3,3,15,1,0,1,2,3,21273.225972222222,21306.388055555555
55,0,38,3,12,0,2665,0,1,1,18622.36305555556,18640.74638888889
57,2,31,4,2,0,6,1,3,2,16800.030277777776,16815.546944444446
53,1,20,2,14,2,0,2,1,3,20108.99722222222,21306.388055555555
46,1,7,3,13,1,0,3,1,3,21273.225972222222,21306.388055555555
57,2,40,2,3,2,0,3,2,3,27856.78138888889,21306.388055555555
40,2,41,4,1,1,0,3,3,3,21273.225972222222,21306.388055555555
26,0,1,0,3,0,579,1,3,4,12526.8325,12528.665833333333
18,0,15,2,14,1,0,3,0,3,21273.225972222222,21306.388055555555
39,0,39,2,13,0,219,2,3,3,23996.366666666665,23985.08333333333
64,0,40,1,7,0,2676,3,3,2,23310.68388888889,23302.917222222222
26,2,18,4,5,1,0,0,2,3,21273.225972222222,21306.388055555555
34,0,17,3,0,2,0,0,1,3,29301.284166666668,21306.388055555555
57,0,39,4,10,1,0,2,2,3,21273.225972222222,21306.388055555555
63,1,6,1,12,1,0,2,3,3,21273.225972222222,21306.388055555555
63,2,39,2,4,0,434,3,2,5,23530.735,23521.601666666666
41,0,37,4,13,2,0,2,0,3,24280.535277777777,21306.388055555555
49,0,18,2,12,1,0,3,2,3,21273.225972222222,21306.388055555555
28,0,30,2,15,0,932,3,1,1,15387.553055555556,15400.78638888889
42,1,11,2,13,1,0,1,1,3,21273.225972222222,21306.388055555555
55,1,40,2,3,1,0,1,3,3,21273.225972222222,21306.388055555555
51,0,34,3,10,1,0,3,3,3,21273.225972222222,21306.388055555555
58,2,34,4,6,2,0,1,1,3,24846.221388888887,21306.388055555555
20,2,14,1,14,0,1031,3,3,3,12563.671388888888,12554.72138888889
53,1,29,4,5,0,2184,0,2,5,21073.355277777777,21080.121944444443
30,1,30,0,2,1,0,2,2,3,21273.225972222222,21306.388055555555
66,0,37,2,13,1,0,2,1,3,21273.225972222222,21306.388055555555
63,0,34,3,2,1,0,2,1,3,21273.225972222222,21306.388055555555
68,2,38,2,13,0,191,0,1,3,29776.957222222223,29764.390555555558
39,2,9,4,3,0,2613,0,0,3,26644.174166666668,26645.290833333333
61,2,38,0,11,2,0,1,2,3,19187.62444444445,21306.388055555555
67,1,39,3,5,2,0,3,3,3,29577.358333333334,21306.388055555555
55,0,31,4,9,1,0,3,1,3,21273.225972222222,21306.388055555555
28,0,37,2,10,0,2442,3,2,2,21054.05861111111,21047.758611111112
50,2,9,2,6,2,0,3,1,3,21465.742222222223,21306.388055555555
68,2,8,0,5,0,1806,3,1,4,29924.575555555555,29904.67555555556
41,2,9,2,15,0,2642,1,3,1,22187.64277777778,22179.209444444445
40,2,17,1,6,2,0,0,0,3,19535.26,21306.388055555555
53,1,22,2,8,1,0,3,2,3,21273.225972222222,21306.388055555555
33,2,34,3,9,2,0,3,1,3,29160.010833333334,21306.388055555555
48,2,3,1,6,1,0,2,3,3,21273.225972222222,21306.388055555555
18,0,21,1,11,2,0,1,3,3,16946.828611111112,21306.388055555555
22,1,6,0,14,0,280,0,3,5,27154.57888888889,27145.362222222226
28,0,1,3,4,2,0,2,0,3,20243.379166666666,21306.388055555555
22,0,5,1,10,0,308,3,1,1,27930.479166666668,27910.6625
21,2,9,2,6,1,0,0,1,3,21273.225972222222,21306.388055555555
63,2,39,4,4,0,312,0,0,5,16802.379722222224,16800.89638888889
39,0,10,2,2,2,0,1,2,3,13431.83,21306.388055555555
37,2,12,2,14,0,1397,1,0,2,22741.463333333333,22726.713333333333
69,1,10,3,6,0,329,1,0,3,27633.797222222223,27645.713888888888
23,2,26,2,9,1,0,1,2,3,21273.225972222222,21306.388055555555
53,2,28,4,9,2,0,1,1,3,16585.431111111113,21306.388055555555
58,1,28,1,9,0,2007,0,1,5,13945.281666666666,13944.081666666669
21,0,23,2,10,1,0,2,1,3,21273.225972222222,21306.388055555555
54,2,41,0,6,2,0,0,1,3,21597.448888888888,21306.388055555555
58,0,28,3,15,2,0,0,1,3,12866.099444444444,21306.388055555555
26,2,13,4,4,0,2714,1,2,2,21239.883055555558,21258.43305555556
70,2,22,2,12,0,1899,1,1,1,14693.583611111111,14701.600277777778
53,2,36,0,14,1,0,2,3,3,21273.225972222222,21306.388055555555
37,0,24,3,3,0,449,0,0,5,18035.0675,18024.684166666662
37,1,5,3,15,1,0,1,0,3,21273.225972222222,21306.388055555555
55,1,34,4,2,1,0,0,0,3,21273.225972222222,21306.388055555555
30,0,31,4,10,0,102,2,2,2,22544.335277777776,22535.51861111111
39,2,12,2,2,1,0,0,3,3,21273.225972222222,21306.388055555555
29,2,29,1,2,1,0,0,0,3,21273.225972222222,21306.388055555555
68,2,0,0,7,0,2033,0,2,1,21562.419444444444,21564.43611111111
70,1,6,0,13,2,0,2,0,3,26151.17,21306.388055555555
50,1,10,4,1,0,2508,3,1,1,23903.836944444443,23922.22027777778
46,2,31,4,9,1,0,2,0,3,21273.225972222222,21306.388055555555
60,0,4,4,9,1,0,2,2,3,21273.225972222222,21306.388055555555
19,0,16,3,14,1,0,2,2,3,21273.225972222222,21306.388055555555
33,1,1,3,3,2,0,3,2,3,26230.338888888888,21306.388055555555
55,1,38,1,4,1,0,0,3,3,21273.225972222222,21306.388055555555
29,2,22,1,4,0,8,1,3,2,19535.25611111111,19549.422777777778
50,0,15,4,6,0,466,2,0,4,26728.306666666667,26730.806666666667
58,0,37,2,15,1,0,2,2,3,21273.225972222222,21306.388055555555
70,2,5,1,8,2,0,2,0,3,29144.24055555556,21306.388055555555
58,0,13,3,6,2,0,0,3,3,16353.541111111112,21306.388055555555
49,2,31,1,10,0,1199,3,0,4,16586.108055555556,16591.22472222222
62,0,6,4,12,0,2739,0,0,2,29061.425277777777,29055.008611111112
36,1,17,1,6,0,412,1,0,1,28605.591944444444,28597.125277777777
21,1,11,0,8,1,0,1,2,3,21273.225972222222,21306.388055555555
46,0,18,2,5,2,0,2,1,3,15378.592777777778,21306.388055555555
